user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
SaltyPirate#1806,1,0,1,0,0,0,0,0,0,0,3,6,14,4,0,0,3,2,8,3,0,0,0,0,45
zithers#4885,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Lee🐧#0890,4,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,13
crackprosh#2221,2,17,11,0,0,0,0,0,0,0,0,5,10,2,8,0,32,6,9,13,8,28,0,4,155
Armando#9710,0,25,11,0,0,0,0,3,31,0,0,0,0,0,21,43,25,2,24,20,17,19,33,4,278
bokchoiii#2235,0,2,2,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,31,0,48
ChrasSC#3466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tatsumaki#8792,0,1,1,0,0,0,0,0,10,0,2,0,0,7,7,0,5,2,7,4,3,2,1,3,55
ari5#1107,0,0,1,0,0,0,0,1,8,0,0,0,1,12,14,2,3,2,7,4,0,0,0,2,57
MrMallard#2805,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8
FatMac#8726,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,1,0,0,0,0,7
Hiten#5040,0,0,0,0,0,0,0,1,21,1,20,11,5,4,27,0,0,3,5,107,40,2,0,7,254
cdorner#9745,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4
Barinade88#3367,0,0,0,0,0,0,0,1,25,7,3,10,14,10,28,11,21,9,31,8,6,3,18,6,211
renavlt#4826,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,9
Hosea#8894,0,0,0,0,0,0,0,0,5,0,10,0,2,0,0,0,0,7,9,24,2,0,17,1,77
Heyzeus#5605,0,0,0,0,0,0,0,0,4,3,5,10,7,0,1,4,31,29,9,0,7,1,6,11,128
breezyexcursion#9570,0,0,0,0,0,0,0,0,13,12,16,0,8,0,1,16,43,1,37,30,46,8,3,7,241
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,3,1,0,2,0,0,11,0,44,0,1,0,0,1,0,0,63
Chucky#6989,0,0,0,0,0,0,0,0,0,4,6,6,26,12,5,0,7,0,0,3,0,0,27,1,97
wlofaubro#7636,0,0,0,0,0,0,0,0,0,12,5,24,17,0,3,2,15,42,19,12,18,12,2,0,183
uglybass#1046,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,6,0,0,0,0,0,0,21,2,52
SwordMaster13X#7574,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,1,0,0,0,0,0,15
teepan#5598,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4
soup#8488,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,10,20,0,1,24,28,0,0,0,97
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,0,0,0,0,0,0,0,46
John#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,30,12,0,0,70
Paul#5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
evae#8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
total,9,49,28,5,0,0,0,13,122,44,73,77,114,59,167,104,287,107,203,253,208,95,162,52,2231
