user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Hosea#8894,8,0,0,0,0,0,1,3,2,5,0,1,5,12,0,1,9,2,15,14,24,23,17,0,142
Barinade88#3367,11,0,1,0,0,0,0,0,41,33,2,6,13,10,19,9,8,1,11,5,3,16,24,23,236
renavlt#4826,17,0,0,0,0,0,0,0,0,9,2,1,25,2,15,1,0,0,0,21,4,7,16,13,133
Heyzeus#5605,2,2,0,0,0,0,0,0,0,0,0,4,20,11,5,1,0,0,0,9,7,5,4,13,83
Armando#9710,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,15,0,4,43,9,9,10,12,119
Lee🐧#0890,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,11,17
crackprosh#2221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,3,0,5,9,0,24
soup#8488,0,2,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,7,7,3,0,42
bokchoiii#2235,0,0,0,3,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,36,0,0,0,0,50
alexadorable#0434,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MegaTech#3319,0,0,0,0,0,0,1,3,30,6,0,1,0,1,1,0,0,0,0,0,0,0,0,0,43
wlofaubro#7636,0,0,0,0,0,0,2,15,1,0,0,0,0,0,0,0,0,1,4,0,15,22,4,0,64
Hiten#5040,0,0,0,0,0,0,0,0,52,22,3,3,57,4,25,7,8,1,1,0,0,16,31,3,233
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,8,5,0,10,1,26,0,0,0,0,0,0,0,1,0,51
ari5#1107,0,0,0,0,0,0,0,0,0,2,0,0,5,1,0,0,10,0,0,0,1,0,3,0,22
breezyexcursion#9570,0,0,0,0,0,0,0,0,0,0,3,0,5,1,0,0,4,1,8,18,1,23,10,40,114
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,42
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,12
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,5
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,49,51
cdorner#9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,6
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,17,2,30
Zeni#9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3
Shinroken#0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69
total,45,4,1,5,0,0,4,21,126,94,15,16,149,108,104,23,60,8,54,161,73,135,153,235,1594
