user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Sicachu#9075,31,86,19,22,0,0,0,0,0,0,0,31,66,58,46,40,0,0,0,0,0,0,43,9,451
Armando#9710,10,8,0,74,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,0,0,6,130
Hiten#5040,16,0,0,0,0,0,0,0,0,0,16,0,8,15,32,0,4,0,1,10,115,180,140,52,589
FatMac#8726,5,0,0,0,0,0,0,0,0,0,3,27,17,0,0,0,0,0,4,2,17,2,1,0,78
daffadilio#0043,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SunbreakerforLife#6989,12,0,0,7,1,0,0,0,0,0,0,0,23,59,0,23,0,0,2,0,13,0,14,6,160
soup#8488,0,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,14,0,126
crackprosh#2221,0,5,19,32,20,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,87
Tatsumaki#8792,0,0,3,1,0,0,0,0,0,0,0,1,4,2,3,0,1,0,0,0,1,1,0,0,17
Lee🐧#0890,0,0,0,4,0,0,0,0,0,0,0,7,13,17,0,0,0,0,0,0,0,0,0,0,41
BurntPuke#5733,0,0,0,54,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
ari5#1107,0,0,0,2,0,0,0,0,0,0,0,0,9,50,0,0,0,0,0,0,0,0,2,0,63
ChrasSC#3466,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
teepan#5598,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
cdorner#9745,0,0,0,0,0,0,1,2,1,3,1,4,7,1,21,25,4,1,5,4,0,0,2,0,82
Zeni#9219,0,0,0,0,0,0,0,0,1,0,0,1,0,12,24,14,2,0,0,0,0,0,0,0,54
breezyexcursion#9570,0,0,0,0,0,0,0,0,1,0,6,18,19,38,1,1,2,10,5,0,6,66,14,0,187
Barinade88#3367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,80,43,19,0,154
Neoconkers#1373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wlofaubro#7636,0,0,0,0,0,0,0,0,0,1,5,22,35,32,46,36,0,8,6,0,10,34,0,0,235
bokchoiii#2235,0,0,0,0,0,0,0,0,0,0,3,88,34,4,0,0,0,0,0,0,0,0,0,0,129
Hosea#8894,0,0,0,0,0,0,0,0,0,0,1,10,9,6,2,0,0,0,1,3,34,16,7,3,92
renavlt#4826,0,0,0,0,0,0,0,0,0,0,0,7,4,35,18,24,0,0,2,0,25,34,27,18,194
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,63,71,1,35,0,0,0,0,0,0,0,0,170
Heyzeus#5605,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,4,3,1,0,1,14,12,16,8,73
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,10
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,39
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,19
total,77,171,56,202,44,0,1,2,3,6,35,216,321,411,197,223,26,20,27,86,329,417,299,102,3271
