user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Shinroken#0512,16,0,0,0,0,0,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Armando#9710,18,0,2,2,0,8,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,55
Barinade88#3367,35,0,0,0,0,0,0,1,5,3,0,3,0,38,18,4,6,2,0,3,38,4,0,0,160
renavlt#4826,14,0,0,0,0,0,0,0,0,0,0,1,0,24,4,0,1,0,1,4,11,4,5,1,70
Heyzeus#5605,7,1,1,3,0,0,0,0,0,0,0,1,2,4,1,2,0,0,0,4,1,16,3,2,48
Zeni#9219,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,4,0,0,0,0,49
Lee🐧#0890,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
breezyexcursion#9570,36,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,1,1,0,0,0,67,11,4,125
SunbreakerforLife#6989,6,0,0,0,0,0,0,0,0,0,11,10,9,36,23,0,2,0,2,5,5,0,0,0,109
crackprosh#2221,20,0,0,0,0,0,0,0,0,0,0,9,6,7,3,5,3,2,1,0,2,0,0,0,58
zithers#4885,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FatMac#8726,0,1,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,10
ari5#1107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,14
parappa#2423,0,0,2,2,0,4,0,2,0,0,7,7,0,2,0,3,0,0,0,0,0,0,0,0,29
bokchoiii#2235,0,0,0,0,0,2,0,0,0,3,0,0,5,0,0,3,0,1,0,30,4,15,0,1,64
cdorner#9745,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,7,0,0,12
wlofaubro#7636,0,0,0,0,0,0,0,1,0,1,5,7,0,0,0,0,0,0,0,0,12,15,6,4,51
Hiten#5040,0,0,0,0,0,0,0,0,17,1,0,4,1,69,31,4,0,3,0,4,8,2,4,0,148
MegaTech#3319,0,0,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,12
Hosea#8894,0,0,0,0,0,0,0,0,0,5,6,9,8,18,16,6,5,5,0,3,30,7,2,1,121
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,2,1,0,0,0,9
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
teepan#5598,0,0,0,0,0,0,0,0,0,0,2,6,0,3,0,0,0,0,0,0,0,0,0,0,11
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,81
soup#8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,13
total,168,4,9,7,0,14,5,6,37,15,37,60,36,244,105,29,26,14,5,60,124,226,37,31,1299
