user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
crackprosh#2221,2,3,0,0,0,0,0,0,0,0,0,3,9,10,11,0,3,28,16,7,0,39,30,17,178
Lee🐧#0890,2,0,0,0,0,0,0,0,0,0,1,0,15,3,1,3,2,6,0,0,1,5,28,43,110
SunbreakerforLife#6989,1,0,0,0,0,0,0,0,0,2,0,0,0,7,1,1,3,4,0,2,18,3,1,6,49
teepan#5598,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,12
ari5#1107,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,0,7
Hosea#8894,0,0,0,0,0,3,0,1,22,9,0,2,2,4,3,20,21,11,16,4,3,6,6,10,143
bokchoiii#2235,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,10,26,0,0,8,32,54,80,221
Sicachu#9075,0,0,0,0,0,1,0,4,2,0,0,7,10,5,0,0,43,21,29,19,2,17,32,17,209
wlofaubro#7636,0,0,0,0,0,0,8,6,0,0,0,2,0,0,0,0,2,3,0,12,4,19,28,0,84
Hiten#5040,0,0,0,0,0,0,3,0,52,2,2,5,2,2,2,0,6,11,0,11,3,13,1,6,121
soup#8488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4,0,5,0,0,12
cdorner#9745,0,0,0,0,0,0,3,4,0,1,0,2,0,0,0,2,4,1,0,7,11,15,38,0,88
uglybass#1046,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,122,99,316
Komb#7546,0,0,0,0,0,0,0,5,10,0,10,20,11,25,12,0,11,11,2,9,1,0,0,0,127
ridaoct17#5588,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,13,0,1,7,0,0,25
Barinade88#3367,0,0,0,0,0,0,0,0,28,5,8,0,0,0,0,20,31,4,40,4,0,4,0,0,144
breezyexcursion#9570,0,0,0,0,0,0,0,0,3,3,9,0,0,24,4,0,13,21,13,5,2,10,11,0,118
ChrasSC#3466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Armando#9710,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,61,91,129,27,1,3,0,6,327
MrMallard#2805,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,11
kbelf93#4338,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,0,18,28,6,29,0,4,7,134
Heyzeus#5605,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,0,17,20,18,4,0,4,9,1,94
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,9,1,0,0,0,22,36
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,3,10
renavlt#4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32,5,2,8,1,6,56
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,39
Skullface#8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25
total,5,5,0,0,0,9,22,24,120,23,45,85,53,88,41,56,231,291,346,128,125,312,366,323,2698
