user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Heyzeus#5605,14,0,2,0,0,0,0,0,0,0,0,0,2,7,5,0,1,10,8,18,10,2,3,2,84
Armando#9710,15,0,15,0,0,9,0,3,0,0,0,0,0,0,2,0,3,16,18,58,47,12,0,0,198
renavlt#4826,2,0,0,0,0,0,0,0,0,2,0,0,2,8,4,0,0,12,2,32,2,3,0,0,69
soup#8488,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,4,28,20,6,0,0,70
SunbreakerforLife#6989,1,0,0,0,0,0,0,0,0,3,5,4,25,22,1,2,0,1,0,0,0,0,0,0,64
crackprosh#2221,0,1,1,0,0,0,0,0,0,0,0,0,16,6,15,10,29,37,7,2,12,28,0,3,167
bokchoiii#2235,0,0,4,0,0,0,0,0,0,0,0,0,0,19,7,0,0,0,0,0,8,32,2,4,76
Drewnami#6797,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zeni#9219,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
breezyexcursion#9570,0,0,0,1,0,0,0,0,0,0,2,5,2,0,5,6,16,12,5,6,2,4,0,0,66
Barinade88#3367,0,0,0,0,1,0,0,0,0,8,1,2,10,10,33,0,31,14,0,0,0,0,0,0,110
MrMallard#2805,0,0,0,0,0,6,0,0,0,2,5,0,0,0,0,0,0,0,0,3,1,0,0,0,17
Sicachu#9075,0,0,0,0,0,0,1,0,0,20,17,6,3,15,14,2,52,18,25,60,5,19,2,3,262
wlofaubro#7636,0,0,0,0,0,0,1,4,7,0,4,11,0,0,0,0,1,0,4,0,3,0,0,0,35
cdorner#9745,0,0,0,0,0,0,0,2,0,2,2,3,0,12,0,8,8,0,1,0,12,21,2,1,74
Hosea#8894,0,0,0,0,0,0,0,2,5,14,15,8,9,6,5,7,35,9,8,25,6,19,1,0,174
Hiten#5040,0,0,0,0,0,0,0,0,3,3,0,0,4,7,28,1,3,1,7,11,0,8,0,0,76
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,2,3,0,2,1,1,0,0,0,1,7,0,1,0,0,18
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,5,17,1,0,42,12,181,0,0,280
Komb#7546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11
uglybass#1046,0,0,0,0,0,0,0,0,0,6,27,0,0,0,7,0,3,0,0,0,62,101,0,0,206
MegaTech#3319,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13
ari5#1107,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,3,2,10
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,1,3,14,8,0,1,0,0,0,0,0,3,3,1,34
ridaoct17#5588,0,0,0,0,0,0,0,0,0,0,0,1,23,13,4,0,0,0,0,0,10,0,0,0,51
kbelf93#4338,0,0,0,0,0,0,0,0,0,0,0,0,62,36,0,0,0,0,14,28,5,0,0,0,145
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,45,63,0,0,0,0,0,0,0,0,9,0,117
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,28,0,32,4,29,0,0,120
teepan#5598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12
evae#8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
total,39,1,23,4,3,17,2,11,15,85,95,44,220,235,131,44,249,159,104,352,223,470,25,17,2568
