user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Heyzeus#5605,24,27,2,0,0,0,0,0,1,1,21,14,9,10,32,0,1,1,19,11,7,16,2,2,200
Barinade88#3367,1,0,0,0,0,0,0,0,0,13,1,18,40,6,69,72,22,35,7,17,6,0,0,0,307
crackprosh#2221,22,39,1,0,0,0,0,0,0,0,0,2,28,16,36,2,11,22,23,12,10,49,0,11,284
Sicachu#9075,40,0,0,0,0,0,0,0,8,10,71,66,39,111,55,79,0,0,10,0,8,29,8,15,549
Armando#9710,66,75,4,1,0,1,0,0,0,0,0,0,21,102,118,57,49,35,62,38,0,0,0,27,656
evae#8174,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
TK#9181,3,0,0,0,0,0,0,0,0,0,0,6,54,0,0,64,39,0,3,19,2,52,0,0,242
renavlt#4826,13,0,0,0,0,0,0,0,0,3,19,18,14,93,74,57,29,26,11,36,1,0,1,5,400
breezyexcursion#9570,2,55,0,0,0,0,0,0,6,14,0,1,0,0,17,11,4,0,20,0,2,6,8,4,150
daffadilio#0043,1,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,25
FatMac#8726,9,48,2,0,0,0,0,0,0,1,3,1,0,0,4,5,0,0,0,0,0,4,2,10,89
teepan#5598,1,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,12
soup#8488,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,16,1,0,1,0,65
ari5#1107,0,1,1,0,0,0,0,0,0,0,1,11,0,0,11,1,1,0,0,0,0,3,0,0,30
uglybass#1046,0,16,10,0,0,0,0,0,0,0,17,0,4,11,0,29,29,20,0,0,0,0,5,1,142
Lee🐧#0890,0,10,1,0,0,0,0,0,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,23
parappa#2423,0,0,2,0,0,0,0,7,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15
cdorner#9745,0,0,0,0,0,0,2,0,2,10,17,6,0,1,1,1,1,0,16,2,2,11,3,0,75
Hosea#8894,0,0,0,0,0,0,2,8,1,12,13,5,8,3,5,31,15,14,13,22,7,0,0,0,159
Zeni#9219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
wlofaubro#7636,0,0,0,0,0,0,0,2,1,15,27,41,10,8,19,30,14,5,25,7,0,15,0,0,219
MegaTech#3319,0,0,0,0,0,0,0,11,7,0,0,0,1,0,13,0,0,9,0,3,0,0,0,0,44
Hiten#5040,0,0,0,0,0,0,0,0,29,0,27,62,37,142,85,125,30,22,48,2,1,0,0,0,610
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,5,0,1,29,17,32,40,3,0,0,4,5,46,12,1,195
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,13,11,23,33,0,0,0,0,0,0,0,0,0,0,0,80
alexadorable#0434,0,0,0,0,0,0,0,0,0,5,2,0,0,0,7,0,0,0,0,0,0,0,0,0,14
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,5,6,1,2,12,6,9,1,0,4,0,4,0,2,52
GB#6383,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
bokchoiii#2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,4,0,3,57
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0,32
total,198,318,27,1,1,1,5,28,59,102,237,296,333,522,592,612,331,198,287,193,53,240,42,81,4757
