user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Armando#9710,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
crackprosh#2221,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,0,0,4,10,4,30
Lee🐧#0890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,7
soup#8488,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,6
wlofaubro#7636,0,0,0,0,0,0,0,1,1,5,3,14,20,26,19,3,0,3,4,8,11,2,0,0,120
Hosea#8894,0,0,0,0,0,0,0,0,1,1,8,17,10,9,4,1,1,0,1,4,4,3,2,0,66
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,5,0,0,1,29,5,6,0,0,6,10,11,0,0,0,73
breezyexcursion#9570,0,0,0,0,0,0,0,0,0,2,0,4,3,14,3,1,1,4,0,7,7,0,8,0,54
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,28,0,0,0,0,0,0,33
cdorner#9745,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,3,2,1,0,0,13
Heyzeus#5605,0,0,0,0,0,0,0,0,0,0,5,6,9,31,10,0,4,5,1,6,15,6,3,0,101
ridaoct17#5588,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hiten#5040,0,0,0,0,0,0,0,0,0,0,4,8,8,34,10,1,2,0,0,0,0,0,3,0,70
bokchoiii#2235,0,0,0,0,0,0,0,0,0,0,0,10,16,59,9,0,0,0,12,0,2,0,0,0,108
MrMallard#2805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,13,101,6,5,1,47,2,9,0,0,2,0,186
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,1,0,6
ChrasSC#3466,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Zeni#9219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,7
ari5#1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,12
Paul#5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
total,1,1,1,0,0,1,0,1,2,14,24,59,85,307,70,21,15,93,34,51,58,26,33,8,905
