user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
breezyexcursion#9570,5,0,0,0,0,0,0,0,1,6,3,0,4,4,3,30,28,18,16,7,35,9,3,32,204
Lee🐧#0890,7,13,4,0,0,0,0,0,0,0,0,0,0,0,0,32,10,0,0,0,0,0,0,0,66
John#6516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,6
Komb#7546,21,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29
Heyzeus#5605,1,0,0,1,0,0,0,0,0,0,5,24,0,3,4,12,0,3,9,6,3,3,2,9,85
FatMac#8726,1,0,0,0,0,0,0,1,0,0,0,2,12,0,7,0,5,0,0,0,0,0,0,1,29
ChrasSC#3466,2,0,4,0,4,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16
Tatsumaki#8792,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,5,17,1,0,0,0,0,1,35
ari5#1107,11,0,0,0,0,0,0,1,0,3,7,1,6,5,5,39,6,6,0,0,1,0,0,0,91
soup#8488,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,12,11,0,0,0,0,0,2,36
teepan#5598,7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,11
evae#8174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
zithers#4885,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
crackprosh#2221,0,1,4,0,0,0,0,0,0,0,0,0,0,3,4,2,3,15,5,6,2,14,3,23,85
bokchoiii#2235,0,12,2,0,16,0,0,0,0,0,9,42,5,13,6,17,20,7,0,0,0,1,2,38,190
Shinroken#0512,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,35
SaltyPirate#1806,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,13,25,9,0,0,2,4,0,0,58
Chucky#6989,0,0,0,0,1,0,0,0,1,0,3,3,0,0,2,19,4,31,1,0,0,0,0,0,65
Hosea#8894,0,0,0,0,0,0,0,5,1,1,6,5,0,2,1,0,0,0,7,6,8,1,2,8,53
uglybass#1046,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,13,38
Hiten#5040,0,0,0,0,0,0,0,2,3,7,1,5,22,2,1,1,3,35,28,10,1,0,0,21,142
Barinade88#3367,0,0,0,0,0,0,0,0,1,1,0,0,30,3,6,18,56,19,3,11,0,0,0,0,148
cdorner#9745,0,0,0,0,0,0,0,0,2,3,0,0,1,4,0,0,0,0,1,6,6,9,0,1,33
renavlt#4826,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,6,11,8,0,0,0,0,50
MegaTech#3319,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,15,2,0,0,0,19
wlofaubro#7636,0,0,0,0,0,0,0,0,0,4,6,38,1,2,3,7,4,0,7,24,2,13,0,0,111
Skullface#8293,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,15,31
alexadorable#0434,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,13
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,16,19,0,3,28,93,0,0,18,0,0,0,0,177
MrMallard#2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,0,0,0,0,0,3,59
SwordMaster13X#7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,0,0,35
total,66,29,18,1,48,3,1,19,12,27,46,167,126,43,49,239,306,201,90,117,97,70,18,175,1968
