user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Heyzeus#5605,20,8,23,0,0,0,0,0,0,0,0,2,24,15,10,6,3,5,3,12,6,4,0,0,141
Tatsumaki#8792,4,0,1,0,0,0,0,0,0,1,0,0,0,1,5,6,0,2,1,4,1,1,14,1,42
Armando#9710,35,44,10,0,0,0,0,0,0,20,9,0,11,16,17,14,13,70,75,31,0,0,0,4,369
soup#8488,36,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,0,0,64
Sicachu#9075,10,20,31,0,0,0,0,0,0,9,2,0,47,10,19,0,0,0,0,3,2,0,0,0,153
renavlt#4826,3,21,0,0,0,0,0,0,0,3,0,0,16,8,4,0,0,16,1,4,4,3,11,10,104
cdorner#9745,6,0,0,0,0,0,0,1,4,17,5,0,11,0,1,0,0,26,1,17,3,0,0,2,94
bokchoiii#2235,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,28
Hiten#5040,2,25,35,0,0,0,0,0,42,19,9,4,16,31,6,1,0,33,0,28,29,8,33,42,363
SunbreakerforLife#6989,0,0,0,0,1,0,0,0,0,0,0,5,0,0,24,0,0,0,6,0,0,5,6,2,49
Hosea#8894,0,0,0,0,0,0,1,0,47,7,4,0,34,10,1,2,13,0,28,17,36,23,38,10,271
wlofaubro#7636,0,0,0,0,0,0,0,1,21,20,18,4,8,10,3,0,0,1,3,1,28,3,0,1,122
Barinade88#3367,0,0,0,0,0,0,0,1,27,13,2,0,0,0,0,0,1,47,55,33,15,15,89,62,360
MrMallard#2805,0,0,0,0,0,0,0,0,8,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44
🦇🌳#6516,0,0,0,0,0,0,0,0,11,16,7,0,0,0,3,7,95,54,0,0,30,29,29,0,281
breezyexcursion#9570,0,0,0,0,0,0,0,0,4,24,11,0,8,16,3,4,2,4,34,60,1,34,14,31,250
Komb#7546,0,0,0,0,0,0,0,0,0,8,0,3,0,0,2,22,125,196,171,131,3,58,2,0,721
kbelf93#4338,0,0,0,0,0,0,0,0,0,24,0,0,8,0,8,21,19,0,0,2,0,4,3,0,89
ari5#1107,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,4,0,1,0,0,10
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,10,1,8,0,0,0,0,0,0,0,0,0,0,0,19
uglybass#1046,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,20,74,0,2,0,42,0,155
teepan#5598,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,4
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,18
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,12
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,27
crackprosh#2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,108,113,48,1,3,0,293
GitHub#0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5
HeHateMe#0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,9,79
ridaoct17#5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,10,35
alexadorable#0434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12
CrazyDiamond#2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
total,139,125,110,0,1,0,1,3,164,206,109,20,191,119,108,84,272,510,564,491,212,234,369,189,4221
