user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Sicachu#9075,31,1,1,0,0,0,0,0,0,0,10,15,1,24,30,13,1,12,6,30,1,11,0,10,197
Heyzeus#5605,11,3,3,0,0,0,0,0,0,0,0,8,2,3,3,1,2,1,12,16,4,6,10,3,88
Armando#9710,64,8,6,17,0,0,0,0,0,0,0,0,7,0,19,0,0,10,24,1,0,0,0,0,156
Tatsumaki#8792,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,9
renavlt#4826,21,5,0,0,0,0,0,0,0,0,1,12,1,5,7,0,1,0,14,2,4,2,0,0,75
bokchoiii#2235,117,0,0,0,0,3,0,0,0,0,0,0,0,39,10,0,2,0,41,42,1,0,46,15,316
TK#9181,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,72
ari5#1107,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,5
SunbreakerforLife#6989,13,0,0,0,0,0,0,0,0,0,9,0,5,0,21,0,4,2,0,1,18,13,0,1,87
Hiten#5040,1,0,0,0,0,0,0,0,0,1,8,32,1,2,1,3,2,8,23,26,0,0,2,8,118
Barinade88#3367,17,15,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,32,37,24,5,0,0,169
Hosea#8894,10,6,0,0,0,0,0,0,5,1,3,12,0,7,5,18,17,9,27,31,8,1,10,2,172
MegaTech#3319,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lee🐧#0890,0,0,1,0,0,0,0,0,0,0,0,0,4,13,1,0,0,1,0,0,2,0,0,8,30
alexadorable#0434,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
soup#8488,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
crackprosh#2221,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,58,19,0,19,13,115
teepan#5598,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
uglybass#1046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,38
breezyexcursion#9570,0,0,0,0,0,0,0,0,1,9,14,0,0,24,0,1,0,0,0,0,0,1,15,12,77
cdorner#9745,0,0,0,0,0,0,0,0,1,12,0,3,0,0,1,0,4,3,0,1,0,0,2,0,27
wlofaubro#7636,0,0,0,0,0,0,0,0,0,0,13,14,2,55,1,16,15,1,7,19,6,0,0,0,149
kbelf93#4338,0,0,0,0,0,0,0,0,0,0,2,46,95,38,42,0,0,5,0,0,11,43,42,5,329
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,4,17,0,0,0,0,33
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,10
Drewnami#6797,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,0,0,0,22
Komb#7546,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,6,36,0,56
John#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,48,28,56,25,217
ShabbaRankz#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Skullface#8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
total,317,40,17,28,0,9,0,1,13,23,60,179,154,223,141,55,59,58,223,354,149,149,241,109,2602
