user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
crackprosh#2221,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,9,1,0,0,17,1,0,0,0,34
Armando#9710,9,0,0,0,0,0,0,0,0,0,0,4,6,0,21,12,12,12,0,15,0,0,0,1,92
Hiten#5040,23,8,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,1,55
bokchoiii#2235,18,25,0,7,1,0,0,0,0,0,0,0,0,0,97,0,27,10,4,8,0,0,2,1,200
soup#8488,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,26
Heyzeus#5605,5,3,0,0,0,0,0,0,0,0,0,0,0,4,20,1,1,0,3,7,6,7,7,3,67
Barinade88#3367,1,0,0,0,0,0,0,5,0,1,0,0,0,0,41,40,19,0,0,0,2,0,0,0,109
Tatsumaki#8792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,1,0,1,0,9
Lee🐧#0890,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
SunbreakerforLife#6989,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,7,45
zithers#4885,0,27,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Hosea#8894,0,0,0,0,0,0,0,5,0,2,0,1,4,4,22,15,19,5,4,6,5,0,4,0,96
ari5#1107,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,2,0,0,0,11
Komb#7546,0,0,0,0,0,0,0,0,5,13,20,46,23,15,44,21,0,2,0,7,0,5,5,0,206
cdorner#9745,0,0,0,0,0,0,0,0,3,6,0,0,2,3,2,0,0,0,0,0,0,1,0,3,20
Sicachu#9075,0,0,0,0,0,0,0,0,0,5,0,0,0,0,40,5,0,3,1,10,10,1,15,3,93
breezyexcursion#9570,0,0,0,0,0,0,0,0,0,8,18,0,3,0,0,0,4,2,0,0,0,1,3,0,39
wlofaubro#7636,0,0,0,0,0,0,0,0,0,5,3,1,1,0,4,11,4,1,0,0,0,0,0,0,30
Zeni#9219,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,8,0,0,0,18
kbelf93#4338,0,0,0,0,0,0,0,0,0,0,0,51,19,38,16,0,0,0,0,18,21,0,3,1,167
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,6,0,11,2,0,0,0,23
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,33
Paul#5461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
John#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,0,11
total,80,70,4,13,2,0,0,12,8,40,62,105,59,66,316,166,93,46,13,101,60,21,77,21,1435
