user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Hiten#5040,3,0,0,0,0,0,0,0,11,23,17,54,8,25,28,12,5,0,0,1,1,7,0,0,195
SunbreakerforLife#6989,1,0,0,0,0,0,0,0,0,0,0,2,2,26,23,5,7,2,0,0,0,1,1,1,71
ari5#1107,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,5
FatMac#8726,1,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,13
Heyzeus#5605,2,0,0,0,0,1,0,0,0,1,1,16,14,8,5,6,2,0,0,5,0,2,1,2,66
crackprosh#2221,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,26,8,0,38
breezyexcursion#9570,0,1,1,1,0,0,0,0,0,1,17,0,0,7,0,3,1,0,0,0,0,12,2,0,46
soup#8488,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,12
wlofaubro#7636,0,0,0,0,0,0,1,1,0,37,5,4,27,18,2,1,7,9,2,2,0,2,0,3,121
Hosea#8894,0,0,0,0,0,0,1,2,5,28,3,24,15,10,17,0,3,6,3,3,1,0,0,1,122
Skullface#8293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
cdorner#9745,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,6
Barinade88#3367,0,0,0,0,0,0,0,0,10,19,0,36,1,0,40,3,1,0,1,4,2,28,3,0,148
MegaTech#3319,0,0,0,0,0,0,0,0,2,2,0,0,16,5,4,0,0,0,0,0,0,0,0,0,29
Lee🐧#0890,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6
bokchoiii#2235,0,0,0,0,0,0,0,0,0,0,7,68,11,0,0,0,0,0,0,0,0,0,2,2,90
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,1,7
teepan#5598,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11
Armando#9710,0,0,0,0,0,0,0,0,0,0,0,0,4,39,15,0,2,1,0,3,0,3,0,1,68
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,2,0,0,0,0,0,0,0,0,26
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,5,59,0,0,0,0,0,1,1,2,3,71
ridaoct17#5588,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3
John#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,7
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,8
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
total,9,2,1,1,0,1,4,4,29,114,50,209,123,173,195,38,39,28,6,19,7,87,20,15,1174
