user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Hosea#8894,10,5,22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,16,15,1,6,87
bokchoiii#2235,17,26,23,1,5,6,0,0,0,0,0,0,0,25,68,13,2,7,0,1,0,0,0,52,246
crackprosh#2221,4,1,7,1,1,0,0,0,0,0,0,0,0,8,2,0,0,1,0,1,10,2,2,13,53
uglybass#1046,8,17,68,0,0,0,0,0,0,0,0,1,10,0,0,3,3,23,1,0,0,0,8,134,276
Heyzeus#5605,2,3,31,0,0,0,0,0,0,5,28,1,0,7,3,2,1,4,0,2,11,3,5,35,143
Chucky#6989,4,8,71,0,0,0,0,0,0,0,1,0,16,0,0,2,2,0,1,0,4,0,2,0,111
HeHateMe#0267,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ari5#1107,0,1,2,0,0,0,0,0,0,0,2,0,0,0,3,1,1,1,0,0,1,4,1,1,18
Armando#9710,0,1,36,0,0,0,0,0,0,0,0,0,0,3,20,0,7,0,0,0,4,15,0,46,132
soup#8488,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,20,34,64,23,0,187
ChrasSC#3466,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28
FatMac#8726,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,2,4,6,1,0,23
Tatsumaki#8792,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,14
zithers#4885,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36
Barinade88#3367,0,0,0,17,0,0,0,0,0,23,4,0,0,0,0,20,6,1,0,0,6,4,0,27,108
MegaTech#3319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7
SaltyPirate#1806,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,5,3,0,6,4,15,5,1,1,45
jesus115#9404,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
wlofaubro#7636,0,0,0,0,0,0,0,1,0,19,40,8,9,3,4,2,9,18,5,4,84,20,7,0,233
Hiten#5040,0,0,0,0,0,0,0,0,0,2,9,4,3,5,1,2,39,23,2,25,60,49,11,2,237
breezyexcursion#9570,0,0,0,0,0,0,0,0,0,18,14,1,9,1,0,1,0,0,1,0,27,17,4,51,144
renavlt#4826,0,0,0,0,0,0,0,0,0,14,5,0,0,0,6,9,9,0,0,0,11,13,6,1,74
John#6516,0,0,0,0,0,0,0,0,0,0,0,5,1,6,7,0,0,0,0,14,0,2,17,4,56
cdorner#9745,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3,3,2,0,4,1,0,17
boolman#2462,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Paul#5461,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3
MrMallard#2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,5,5,0,27
DEKMS#4766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
total,45,66,322,26,7,16,0,1,0,81,108,22,52,58,118,61,95,97,23,80,307,228,95,424,2332
