user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Shinroken#0512,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Heyzeus#5605,2,1,0,0,0,0,0,0,0,0,2,6,13,6,1,4,4,4,3,0,5,4,0,28,83
bokchoiii#2235,11,0,0,0,0,0,0,0,7,28,0,0,0,0,0,7,14,14,22,0,3,28,5,0,139
Barinade88#3367,1,0,0,0,0,0,0,0,1,32,39,14,39,5,37,6,23,27,17,0,2,1,1,7,252
Tatsumaki#8792,1,0,0,0,0,0,0,0,1,5,6,1,2,1,6,1,6,3,2,1,0,1,0,0,37
Lee🐧#0890,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8
Armando#9710,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,7,1,0,0,0,9,59
crackprosh#2221,0,0,6,0,0,0,0,0,0,0,0,0,21,11,17,1,8,11,7,4,0,4,2,0,92
MrMallard#2805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zeni#9219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
teepan#5598,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
parappa#2423,0,0,0,2,0,2,2,3,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,22
wlofaubro#7636,0,0,0,0,0,2,0,0,0,0,8,9,7,0,0,0,2,26,6,0,1,4,0,0,65
BatmanVonDoom#4077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
Hosea#8894,0,0,0,0,0,0,3,6,2,20,10,6,27,21,21,1,18,21,8,1,0,6,1,0,172
Hiten#5040,0,0,0,0,0,0,0,2,0,8,13,10,28,0,28,20,57,71,0,4,0,29,1,3,274
NigerianKnightmare#9835,0,0,0,0,0,0,0,3,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,14
breezyexcursion#9570,0,0,0,0,0,0,0,0,3,34,16,4,10,1,1,0,0,9,1,0,1,8,0,4,92
renavlt#4826,0,0,0,0,0,0,0,0,0,8,2,8,14,7,6,7,23,17,11,0,0,11,2,4,120
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,7,10,11,6,8,6,0,3,35,1,2,1,2,0,16,108
cdorner#9745,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,1,0,6,1,0,14
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,1,0,0,6,12,0,0,0,0,0,0,0,0,0,19
ari5#1107,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,15,5,6,1,0,3,0,0,34
evae#8174,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,32,46
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,14
soup#8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,5
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,4,0,0,0,0,0,90
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144
total,32,2,13,3,0,5,5,14,15,145,110,76,173,84,156,49,193,361,96,17,14,107,16,247,1933
