user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Lee🐧#0890,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14
Drewnami#6797,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Heyzeus#5605,0,2,0,0,0,0,0,0,0,0,1,0,4,11,8,1,1,0,0,2,6,8,8,2,54
TK#9181,0,2,0,0,0,0,0,0,0,0,0,0,56,54,44,0,0,1,1,0,0,5,30,0,193
bokchoiii#2235,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,39,0,68
Zeni#9219,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
crackprosh#2221,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
Tatsumaki#8792,0,1,0,0,0,0,0,0,0,0,0,0,1,9,3,0,0,0,2,0,0,1,3,0,20
cdorner#9745,0,0,0,0,0,0,2,0,0,0,0,1,2,1,0,0,1,0,1,1,0,3,1,0,13
alexadorable#0434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Hosea#8894,0,0,0,0,0,0,0,2,10,7,0,0,9,11,17,8,33,7,5,5,8,2,0,1,125
Barinade88#3367,0,0,0,0,0,0,0,3,0,10,1,2,2,26,37,14,20,6,17,10,13,15,0,0,176
breezyexcursion#9570,0,0,0,0,0,0,0,1,6,0,1,0,2,3,0,3,11,3,3,5,2,13,15,0,68
wlofaubro#7636,0,0,0,0,0,0,0,0,1,2,0,1,4,7,21,13,2,6,0,0,3,17,5,0,82
renavlt#4826,0,0,0,0,0,0,0,0,8,1,0,2,0,21,3,6,26,4,2,2,0,0,0,0,75
Hiten#5040,0,0,0,0,0,0,0,0,21,9,0,0,10,29,22,7,41,11,11,3,6,0,2,0,172
Skullface#8293,0,0,0,0,0,0,0,0,2,6,1,1,1,0,0,0,0,0,0,0,0,2,0,0,13
teepan#5598,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,0,3,0,2,9,7,0,1,0,0,2,0,0,1,2,27
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,1,0,0,22,46,0,0,0,0,0,0,0,0,0,69
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,0,0,13,0,52,0,0,0,3,0,0,4,1,0,73
ari5#1107,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
soup#8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,13
Armando#9710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,1,8
evae#8174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
total,2,29,0,0,0,0,3,6,48,37,8,7,106,205,278,52,162,55,47,31,39,70,105,14,1304
