user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Barinade88#3367,17,0,0,0,0,0,12,0,0,1,38,84,25,33,38,34,12,0,56,42,2,28,5,8,435
Hiten#5040,1,0,0,0,0,0,0,0,1,0,15,52,38,8,28,34,27,3,1,0,0,16,7,0,231
Heyzeus#5605,1,5,1,3,9,4,0,0,0,1,16,7,21,5,6,21,6,0,5,4,2,13,0,7,137
breezyexcursion#9570,5,48,0,0,0,0,0,0,1,8,0,0,0,12,6,0,0,1,0,1,0,0,0,39,121
Drewnami#6797,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NigerianKnightmare#9835,4,1,0,1,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16
Tatsumaki#8792,1,0,0,0,0,0,0,0,0,1,0,3,2,5,0,0,2,0,0,0,1,3,0,0,18
MrMallard#2805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
crackprosh#2221,1,2,0,0,0,0,0,0,0,0,0,0,0,3,25,3,0,2,33,31,13,0,0,0,113
bokchoiii#2235,0,28,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,19,27,53,29,0,0,158
FatMac#8726,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,0,0,10
Armando#9710,0,26,0,0,13,1,82,0,0,0,0,0,0,0,0,33,23,10,9,6,0,0,0,5,208
Lee🐧#0890,0,0,1,3,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,1,1,0,6,23
soup#8488,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,26
Hosea#8894,0,0,0,0,0,2,21,3,3,7,13,50,11,0,8,14,3,4,14,12,7,0,6,0,178
lapiz#8266,0,0,0,0,0,2,109,22,0,43,8,10,0,0,0,0,0,0,0,0,0,0,0,0,194
alexadorable#0434,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,18
John#6516,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,1,7,0,1,6,0,12,51
Neoconkers#1373,0,0,0,0,0,0,0,5,2,1,2,0,0,0,1,0,0,3,0,0,0,0,0,0,14
cdorner#9745,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,1,0,7,3,19,4,0,0,40
Komb#7546,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,8,3,0,0,0,1,15
wlofaubro#7636,0,0,0,0,0,0,0,0,7,0,0,12,0,2,3,0,8,0,1,6,0,1,0,0,40
Sicachu#9075,0,0,0,0,0,0,0,0,7,1,4,5,14,4,0,0,0,0,0,5,1,5,0,0,46
MegaTech#3319,0,0,0,0,0,0,0,0,2,2,0,5,0,5,8,0,0,0,0,1,0,0,0,0,23
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,2,2,0,45,8,1,13,25,2,28,4,0,0,0,0,130
kbelf93#4338,0,0,0,0,0,0,0,0,0,3,62,32,0,0,0,0,10,0,3,12,8,8,0,9,147
renavlt#4826,0,0,0,0,0,0,0,0,0,0,4,28,21,2,1,5,1,1,1,11,4,17,4,7,107
ari5#1107,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,6
ChrasSC#3466,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,5,69,4,27,79,104,2,26,4,0,0,0,10,330
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,87,43,0,3,1,0,17,0,0,180
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,45,0,0,0,0,0,0,0,53
total,33,111,2,7,26,10,244,31,26,74,172,304,274,110,160,324,331,29,222,178,113,166,22,104,3073
