user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
breezyexcursion#9570,21,0,0,0,0,0,0,3,12,4,9,0,19,5,2,6,30,28,8,0,131,83,15,3,379
bokchoiii#2235,41,0,0,0,0,0,0,0,0,0,0,0,13,69,56,0,28,29,9,1,4,0,0,1,251
Armando#9710,49,0,0,0,0,3,55,0,0,0,0,0,0,10,0,0,4,11,0,0,46,11,0,1,190
ChrasSC#3466,10,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
crackprosh#2221,27,1,0,0,0,0,0,0,0,0,0,0,6,6,13,2,4,6,0,0,8,10,1,6,90
NigerianKnightmare#9835,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,58,0,71,38,20,0,0,0,196
ari5#1107,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,105,55,12,1,183
uglybass#1046,16,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,9,8,79
Hiten#5040,6,0,0,0,0,1,38,0,0,12,3,9,8,30,45,5,11,27,0,0,1,2,10,0,208
Heyzeus#5605,13,0,0,0,0,0,0,0,2,6,4,1,0,3,0,0,33,3,4,1,3,4,2,1,80
Barinade88#3367,6,0,0,0,0,0,0,0,7,11,0,3,12,35,56,1,19,2,37,30,8,33,1,0,261
Tatsumaki#8792,3,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,10,1,3,3,0,2,1,0,27
FatMac#8726,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,0,0,0,0,0,1,10
zithers#4885,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Chucky#6989,1,0,0,0,0,0,0,0,0,1,0,0,2,9,4,0,0,4,0,0,0,11,4,2,38
MrMallard#2805,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
soup#8488,0,0,0,0,0,0,31,0,0,0,0,0,0,10,4,0,10,23,0,0,0,1,0,0,79
teepan#5598,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
wlofaubro#7636,0,0,0,0,0,0,0,1,2,9,8,0,3,0,28,3,20,0,7,16,13,8,0,0,118
cdorner#9745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,15
Hosea#8894,0,0,0,0,0,0,0,0,3,7,1,1,0,3,14,0,6,1,0,2,0,25,2,0,65
SaltyPirate#1806,0,0,0,0,0,0,0,0,0,0,0,8,4,2,10,2,0,0,1,9,1,0,5,0,42
alexadorable#0434,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,10
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,2,0,6
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,1,0,0,0,49
renavlt#4826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,0,5,4,0,34
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,25
John#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
GitHub#0000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
Komb#7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
total,209,3,1,0,0,6,140,9,27,50,25,22,85,184,234,21,292,182,140,112,359,274,69,24,2468
