user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Hiten#5040,69,0,0,0,0,0,0,0,3,48,14,0,4,4,2,58,68,50,134,1,5,5,0,0,465
soup#8488,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,46,7,1,22,15,0,159
Sicachu#9075,125,13,0,0,0,0,0,3,26,58,6,17,3,25,3,53,50,23,49,62,23,33,64,0,636
Heyzeus#5605,43,7,0,0,0,0,0,0,0,0,0,17,7,3,1,18,25,16,47,8,6,4,18,0,220
Armando#9710,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4,33,97,9,0,0,0,0,240
bokchoiii#2235,22,26,0,0,0,0,3,11,0,0,0,0,0,0,1,9,0,0,0,0,0,51,0,1,124
zithers#4885,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ari5#1107,1,0,0,0,0,0,0,0,0,3,4,0,0,18,0,7,2,4,2,1,0,0,0,0,42
evae#8174,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,29
Zeni#9219,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,16
FatMac#8726,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hosea#8894,0,0,0,0,0,0,1,8,9,11,1,0,9,17,1,19,69,18,35,29,50,17,1,0,295
cdorner#9745,0,0,0,0,0,0,0,1,26,0,9,1,1,6,0,0,1,1,1,2,4,15,8,0,76
Komb#7546,0,0,0,0,0,0,0,1,37,56,37,56,23,22,0,11,21,16,0,0,5,92,165,11,553
kbelf93#4338,0,0,0,0,0,0,0,0,27,167,35,104,0,0,0,0,0,0,107,8,6,22,5,6,487
wlofaubro#7636,0,0,0,0,0,0,0,0,9,8,7,8,0,11,0,3,54,47,7,34,32,4,0,0,224
breezyexcursion#9570,0,0,0,0,0,0,0,0,4,17,10,13,12,19,0,0,28,46,58,7,0,0,6,0,220
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,12,96,35,56,0,0,0,0,27,0,0,0,0,0,0,0,226
Barinade88#3367,0,0,0,0,0,0,0,0,0,14,0,16,0,0,0,58,44,31,52,16,15,13,7,0,266
John#6516,0,0,0,0,0,0,0,0,0,69,46,39,0,3,0,0,0,0,0,0,4,7,16,0,184
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,5,7,1,0,1,0,1,1,12,0,2,0,1,0,0,31
MegaTech#3319,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,1,0,0,0,0,0,0,0,28
NigerianKnightmare#9835,0,0,0,0,0,0,0,0,0,0,0,25,0,0,2,0,0,0,0,0,0,0,0,0,27
uglybass#1046,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,7,0,76,55,5,0,1,0,1,188
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,34,4,0,0,0,0,2,60
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,40,0,0,47
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13
Drewnami#6797,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12
crackprosh#2221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
total,362,59,0,0,0,0,4,24,153,564,214,353,127,149,13,313,407,414,694,191,165,347,305,21,4879
