user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
bokchoiii#2235,27,13,1,6,1,0,1,2,0,0,0,0,38,170,10,30,0,0,0,0,0,0,0,57,356
SaltyPirate#1806,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,11,0,0,0,22,0,0,53
crackprosh#2221,7,4,0,0,0,0,0,0,0,0,0,3,3,4,8,15,2,1,9,0,5,0,2,2,65
NigerianKnightmare#9835,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,21,49,9,0,82
Armando#9710,23,1,2,1,1,0,0,0,0,0,0,0,0,72,6,21,3,22,17,2,16,24,70,37,318
Heyzeus#5605,2,0,3,0,0,0,0,0,2,0,3,0,11,13,3,18,2,5,3,5,18,4,28,27,147
breezyexcursion#9570,2,0,0,0,0,0,0,1,0,0,1,4,2,0,0,0,1,11,2,10,9,4,15,45,107
alexadorable#0434,0,1,1,3,2,0,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19
ChrasSC#3466,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
soup#8488,0,0,6,8,0,0,0,0,0,0,0,0,0,0,1,21,3,7,0,0,22,0,0,2,70
teepan#5598,0,0,2,0,0,0,0,0,0,0,0,0,22,19,0,8,0,0,0,0,0,0,0,0,51
cdorner#9745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,4,2,0,0,0,10
uglybass#1046,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,74,183,309
wlofaubro#7636,0,0,0,0,0,0,0,1,2,0,1,2,3,0,0,1,6,4,9,2,42,10,0,0,83
Hosea#8894,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,1,3,2,0,10,4,5,5,36
renavlt#4826,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,2,2,1,2,0,0,0,20
ari5#1107,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,5,2,0,1,0,0,0,0,3,18
FatMac#8726,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5
Barinade88#3367,0,0,0,0,0,0,0,0,0,7,9,1,0,0,2,16,1,14,12,15,41,23,9,0,150
Hiten#5040,0,0,0,0,0,0,0,0,0,8,12,5,3,39,6,54,3,16,2,22,28,18,2,0,218
Tatsumaki#8792,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,7,1,0,1,0,1,1,2,4,23
jesus115#9404,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,63,56,5,12,0,12,36,8,0,0,56,78,326
Chucky#6989,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,1,0,6,1,1,0,0,0,13,39
Skullface#8293,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,24
Drewnami#6797,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,33
SwordMaster13X#7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,17
MegaTech#3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,10
Komb#7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,26,45
total,66,22,19,18,5,0,13,9,17,33,29,16,148,435,55,225,32,114,99,70,219,223,280,499,2646
