user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Barinade88#3367,3,0,0,0,0,0,0,0,10,47,25,43,14,0,0,3,0,0,0,0,2,0,0,0,147
uglybass#1046,1,25,0,0,0,0,0,0,0,0,0,0,12,15,0,4,0,0,16,8,0,9,81,39,210
Sicachu#9075,8,17,0,0,0,0,0,0,2,21,13,5,61,34,66,12,19,24,25,3,8,0,0,0,318
bokchoiii#2235,8,0,0,3,2,0,0,0,0,0,0,0,0,0,20,0,0,0,3,6,0,0,0,0,42
crackprosh#2221,1,4,0,0,0,0,0,0,0,0,0,0,49,22,3,6,11,17,52,3,15,8,26,6,223
Tatsumaki#8792,0,2,0,0,0,0,0,0,0,2,1,7,4,0,0,3,0,5,1,0,0,7,1,0,33
Heyzeus#5605,0,5,1,0,0,0,0,0,0,0,0,2,9,5,10,3,16,1,2,7,9,10,19,0,99
Armando#9710,0,8,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,30,14,8,58,9,43,0,185
Zeni#9219,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11
lapiz#8266,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
soup#8488,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
Drewnami#6797,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5
Hosea#8894,0,0,0,0,0,0,3,0,0,0,0,23,3,2,4,14,0,8,7,0,35,3,0,0,102
MrMallard#2805,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
breezyexcursion#9570,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,5,1,0,5,2,10,3,8,1,42
NigerianKnightmare#9835,0,0,0,0,0,0,0,1,0,0,0,0,39,38,71,0,0,6,22,0,0,0,0,0,177
MegaTech#3319,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
wlofaubro#7636,0,0,0,0,0,0,0,0,6,25,36,15,60,34,6,11,12,12,43,3,5,2,0,0,270
Hiten#5040,0,0,0,0,0,0,0,0,1,58,8,30,100,14,26,6,0,0,11,0,0,1,5,0,260
BatmanVonDoom#4077,0,0,0,0,0,0,0,0,2,2,23,5,0,0,0,0,0,0,0,0,0,0,0,0,32
kbelf93#4338,0,0,0,0,0,0,0,0,0,46,93,0,0,0,0,21,0,0,23,5,59,37,32,0,316
SunbreakerforLife#6989,0,0,0,0,0,0,0,0,0,7,2,3,0,13,20,4,0,0,0,4,24,6,28,1,112
renavlt#4826,0,0,0,0,0,0,0,0,0,9,5,11,58,4,4,2,9,3,1,1,4,0,5,0,116
Komb#7546,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,2,0,0,0,0,7,52,154,59,287
teepan#5598,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,11
ari5#1107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,5,1,0,11
Lee🐧#0890,0,0,0,0,0,0,0,0,0,0,0,2,10,5,0,0,0,0,0,0,0,0,0,3,20
FatMac#8726,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
Skullface#8293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,6,0,0,0,39
ShabbaRankz#6516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,9,11,28,48,0,119
cdorner#9745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,17,47,1,0,71
Neoconkers#1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TK#9181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,110,0,0,131
jesus115#9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
total,21,63,4,13,3,0,19,2,29,229,209,156,427,190,230,129,74,129,256,69,270,337,452,109,3420
