user,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
Heyzeus#5605,6,17,2,0,0,0,0,0,0,0,0,14,1,7,7,4,2,8,10,2,0,12,4,9,105
crackprosh#2221,5,28,10,4,0,0,1,0,0,0,0,0,0,7,2,2,23,5,0,8,0,0,0,7,102
Hiten#5040,3,0,0,0,0,0,0,0,0,0,2,6,0,2,1,0,49,18,0,1,1,3,1,0,87
Armando#9710,10,92,19,2,0,3,0,0,0,0,0,0,0,0,1,3,0,5,17,12,0,0,0,0,164
Skullface#8293,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
AdidjaPalmer#6516,6,22,21,0,0,0,0,0,0,2,28,13,1,19,22,0,0,4,2,14,0,1,2,1,158
lapiz#8266,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
ridaoct17#5588,0,80,20,0,0,0,0,0,0,13,41,6,0,0,0,0,0,0,0,0,0,0,0,0,160
SunbreakerforLife#6989,0,74,4,0,0,0,0,0,0,7,9,24,6,2,4,2,1,1,0,3,0,0,1,1,139
Tatsumaki#8792,0,1,1,0,0,0,0,2,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,10
soup#8488,0,47,2,0,0,1,1,1,0,0,0,0,0,0,0,0,10,8,0,0,3,0,4,3,80
ari5#1107,0,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,12
TK#9181,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,34
Lee🐧#0890,0,7,2,0,0,0,0,0,0,0,0,3,0,4,1,4,0,1,0,0,0,1,2,4,29
renavlt#4826,0,0,1,0,0,0,0,0,0,0,0,4,0,5,1,3,7,10,0,5,0,6,3,2,47
Barinade88#3367,0,0,0,2,0,0,0,5,0,0,24,3,0,7,9,14,24,35,1,14,0,3,0,0,141
NigerianKnightmare#9835,0,0,0,0,0,1,0,0,0,0,37,22,0,0,16,23,1,9,12,0,4,4,0,0,129
Zeni#9219,0,0,0,0,0,2,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10
MrMallard#2805,0,0,0,0,0,0,5,10,0,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,77
Sicachu#9075,0,0,0,0,0,0,1,5,0,0,30,18,5,19,14,27,8,23,16,12,4,14,3,2,201
kbelf93#4338,0,0,0,0,0,0,0,6,16,48,56,0,0,23,9,11,0,0,0,3,0,0,0,16,188
uglybass#1046,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,5,15,4,0,45
Komb#7546,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,1,0,0,0,0,2,0,0,11
Hosea#8894,0,0,0,0,0,0,0,0,3,5,9,4,0,6,5,17,21,17,3,20,0,16,1,3,130
cdorner#9745,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,1,2,4,0,3,2,0,0,0,18
breezyexcursion#9570,0,0,0,0,0,0,0,0,2,2,14,29,1,8,0,2,0,0,0,0,0,0,0,0,58
wlofaubro#7636,0,0,0,0,0,0,0,0,1,1,29,20,1,0,2,5,4,21,2,16,0,3,0,0,105
FatMac#8726,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7
bokchoiii#2235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,14
total,43,399,82,8,0,7,9,51,26,106,320,175,17,110,99,126,157,171,63,123,19,90,25,48,2274
